Customer_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Product_ID,Quantity
PO-19180,CA-2016-147375,2016-06-12,2016-06-14,Second Class,TEC-MA-10002937,3
PO-19180,CA-2016-147375,2016-06-12,2016-06-14,Second Class,OFF-PA-10001970,7
MH-17290,US-2016-108497,2016-06-14,2016-06-14,Same Day,FUR-BO-10004218,5
BP-11095,CA-2017-105445,2017-02-20,2017-02-25,Second Class,OFF-FA-10001229,3
JP-16135,CA-2017-150525,2017-02-20,2017-02-25,Standard Class,OFF-AP-10000595,3
JP-16135,CA-2017-150525,2017-02-20,2017-02-25,Standard Class,OFF-AR-10002375,2
CA-12265,CA-2017-102610,2017-11-04,2017-11-08,Standard Class,TEC-AC-10000303,3
CA-12265,CA-2017-102610,2017-11-04,2017-11-08,Standard Class,OFF-LA-10002195,2
CA-12265,CA-2017-102610,2017-11-04,2017-11-08,Standard Class,TEC-PH-10000127,9
CA-12265,CA-2017-102610,2017-11-04,2017-11-08,Standard Class,OFF-BI-10004364,2
DM-13015,CA-2017-110429,2017-11-03,2017-11-08,Standard Class,OFF-BI-10000216,3
DL-13330,CA-2017-143329,2017-11-03,2017-11-08,Standard Class,FUR-FU-10000629,3
PG-18895,CA-2017-148320,2017-11-03,2017-11-08,Standard Class,OFF-PA-10003022,6
KM-16375,CA-2017-159135,2017-11-04,2017-11-08,Standard Class,OFF-AR-10000657,2
BF-11275,CA-2017-161130,2017-11-03,2017-11-08,Standard Class,TEC-PH-10002549,2
PB-19105,US-2017-101518,2017-11-03,2017-11-08,Standard Class,TEC-AC-10001553,3
SB-20290,CA-2014-158771,2014-05-09,2014-05-09,Same Day,OFF-LA-10003121,5
SB-20290,CA-2014-158771,2014-05-09,2014-05-09,Same Day,OFF-LA-10001641,3
SB-20290,CA-2014-158771,2014-05-09,2014-05-09,Same Day,OFF-PA-10002689,7
SB-20290,CA-2014-158771,2014-05-09,2014-05-09,Same Day,OFF-ST-10000107,3
PF-19120,CA-2014-166457,2014-05-05,2014-05-09,Second Class,OFF-AR-10003651,2
PF-19120,CA-2014-166457,2014-05-05,2014-05-09,Second Class,OFF-PA-10001363,2
PF-19120,CA-2014-166457,2014-05-05,2014-05-09,Second Class,OFF-PA-10003016,3
JJ-15445,CA-2015-120915,2015-09-28,2015-10-03,Second Class,TEC-PH-10003012,2
JJ-15445,CA-2015-120915,2015-09-28,2015-10-03,Second Class,OFF-AP-10002578,6
GM-14500,CA-2015-127173,2015-09-26,2015-10-03,Standard Class,OFF-BI-10000088,9
GM-14500,CA-2015-127173,2015-09-26,2015-10-03,Standard Class,TEC-MA-10002859,7
GM-14500,CA-2015-127173,2015-09-26,2015-10-03,Standard Class,OFF-FA-10004854,3
HM-14980,CA-2015-129917,2015-10-02,2015-10-03,First Class,OFF-BI-10001757,3
HM-14980,CA-2015-129917,2015-10-02,2015-10-03,First Class,TEC-PH-10000369,5
HM-14980,CA-2015-129917,2015-10-02,2015-10-03,First Class,OFF-BI-10004828,4
SC-20725,CA-2016-103730,2016-06-12,2016-06-15,First Class,FUR-FU-10002157,3
SC-20725,CA-2016-103730,2016-06-12,2016-06-15,First Class,OFF-BI-10003910,4
SC-20725,CA-2016-103730,2016-06-12,2016-06-15,First Class,TEC-PH-10003875,7
SC-20725,CA-2016-103730,2016-06-12,2016-06-15,First Class,OFF-ST-10000777,6
SC-20725,CA-2016-103730,2016-06-12,2016-06-15,First Class,OFF-EN-10002500,9
OT-18730,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OFF-PA-10003441,5
OT-18730,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OFF-LA-10001297,2
OT-18730,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,FUR-TA-10004256,4
SC-20770,CA-2016-127208,2016-06-12,2016-06-15,First Class,OFF-AP-10002118,1
SC-20770,CA-2016-127208,2016-06-12,2016-06-15,First Class,OFF-BI-10002309,3
SE-20110,CA-2016-142405,2016-06-11,2016-06-15,Standard Class,OFF-BI-10004728,14
SE-20110,CA-2016-142405,2016-06-11,2016-06-15,Standard Class,OFF-LA-10004093,2
SE-20110,CA-2016-142405,2016-06-11,2016-06-15,Standard Class,TEC-AC-10003095,3
SC-20050,CA-2016-155005,2016-06-13,2016-06-15,Second Class,TEC-PH-10003484,3
GM-14680,US-2016-139710,2016-06-09,2016-06-15,Standard Class,TEC-PH-10001198,3
DK-13090,CA-2017-124940,2017-02-21,2017-02-26,Standard Class,TEC-AC-10002076,1
KN-16390,CA-2017-113460,2017-11-07,2017-11-09,Second Class,FUR-CH-10000422,3
SV-20935,CA-2017-116225,2017-11-05,2017-11-09,Standard Class,TEC-AC-10001432,5
DL-12925,CA-2017-121615,2017-11-03,2017-11-09,Standard Class,OFF-PA-10000327,2
DL-12925,CA-2017-121615,2017-11-03,2017-11-09,Standard Class,OFF-ST-10001325,5
DL-12925,CA-2017-121615,2017-11-03,2017-11-09,Standard Class,OFF-LA-10001771,3
BG-11740,CA-2017-135419,2017-11-03,2017-11-09,Standard Class,FUR-TA-10001086,4
AA-10645,CA-2017-157196,2017-11-05,2017-11-09,Standard Class,OFF-PA-10003172,2
JF-15565,CA-2017-167941,2017-11-06,2017-11-09,Second Class,FUR-FU-10004671,2
JF-15565,CA-2017-167941,2017-11-06,2017-11-09,Second Class,OFF-AP-10002118,3
JF-15565,CA-2017-167941,2017-11-06,2017-11-09,Second Class,OFF-BI-10002827,8
JF-15565,CA-2017-167941,2017-11-06,2017-11-09,Second Class,OFF-PA-10001800,6
JF-15565,CA-2017-167941,2017-11-06,2017-11-09,Second Class,OFF-ST-10000736,4
LC-17050,US-2017-119319,2017-11-06,2017-11-09,Second Class,FUR-FU-10003878,5
HG-14965,US-2017-122672,2017-11-04,2017-11-09,Standard Class,OFF-ST-10002344,3
HG-14965,US-2017-122672,2017-11-04,2017-11-09,Standard Class,TEC-AC-10002323,4
KT-16480,CA-2014-116666,2014-05-08,2014-05-10,First Class,TEC-CO-10001449,5
HP-14815,CA-2014-121664,2014-05-06,2014-05-10,Standard Class,OFF-BI-10003684,8
NC-18415,CA-2014-135755,2014-05-03,2014-05-10,Standard Class,OFF-BI-10003981,3
NC-18415,CA-2014-135755,2014-05-03,2014-05-10,Standard Class,OFF-BI-10004828,3
KH-16330,CA-2014-160738,2014-05-05,2014-05-10,Standard Class,OFF-ST-10003442,2
ZC-21910,CA-2015-106978,2015-09-28,2015-10-04,Standard Class,OFF-FA-10003021,3
ZC-21910,CA-2015-106978,2015-09-28,2015-10-04,Standard Class,OFF-EN-10004483,1
ZC-21910,CA-2015-106978,2015-09-28,2015-10-04,Standard Class,OFF-BI-10002012,2
RM-19675,CA-2015-115392,2015-10-01,2015-10-04,Second Class,OFF-BI-10000829,5
RM-19675,CA-2015-115392,2015-10-01,2015-10-04,Second Class,TEC-PH-10002496,2
EM-13960,CA-2015-156566,2015-10-01,2015-10-04,First Class,TEC-PH-10001817,2
CK-12205,US-2015-144771,2015-10-02,2015-10-04,First Class,TEC-AC-10002323,3
CK-12205,US-2015-144771,2015-10-02,2015-10-04,First Class,FUR-FU-10000629,1
EA-14035,CA-2016-104633,2016-06-12,2016-06-16,Standard Class,OFF-PA-10004782,2
EA-14035,CA-2016-104633,2016-06-12,2016-06-16,Standard Class,OFF-PA-10000241,6
SV-20365,CA-2016-118745,2016-06-11,2016-06-16,Standard Class,FUR-TA-10003473,3
AW-10930,CA-2016-120824,2016-06-12,2016-06-16,Second Class,OFF-AP-10001242,4
AW-10930,CA-2016-120824,2016-06-12,2016-06-16,Second Class,FUR-CH-10000229,2
AW-10930,CA-2016-120824,2016-06-12,2016-06-16,Second Class,OFF-ST-10002562,9
AW-10930,CA-2016-120824,2016-06-12,2016-06-16,Second Class,OFF-PA-10000232,3
AW-10930,CA-2016-120824,2016-06-12,2016-06-16,Second Class,OFF-BI-10001525,2
AW-10930,CA-2016-120824,2016-06-12,2016-06-16,Second Class,OFF-AR-10003469,8
AW-10930,CA-2016-120824,2016-06-12,2016-06-16,Second Class,FUR-FU-10001424,2
GT-14710,CA-2016-126795,2016-06-13,2016-06-16,Second Class,OFF-BI-10001989,2
DV-13045,CA-2016-138688,2016-06-12,2016-06-16,Second Class,OFF-LA-10000240,2
BF-11215,CA-2016-154662,2016-06-09,2016-06-16,Standard Class,FUR-TA-10001771,3
KM-16375,CA-2017-135937,2017-02-20,2017-02-27,Standard Class,OFF-EN-10004846,5
KM-16375,CA-2017-135937,2017-02-20,2017-02-27,Standard Class,TEC-PH-10004447,3
KM-16375,CA-2017-135937,2017-02-20,2017-02-27,Standard Class,FUR-FU-10002253,2
KM-16375,CA-2017-135937,2017-02-20,2017-02-27,Standard Class,FUR-TA-10001039,9
KM-16375,CA-2017-135937,2017-02-20,2017-02-27,Standard Class,TEC-AC-10001114,1
KM-16375,CA-2017-135937,2017-02-20,2017-02-27,Standard Class,OFF-ST-10000563,2
CD-12280,CA-2017-102925,2017-11-05,2017-11-10,Second Class,OFF-PA-10001870,2
CD-12280,CA-2017-102925,2017-11-05,2017-11-10,Second Class,OFF-BI-10002735,6
CD-12280,CA-2017-102925,2017-11-05,2017-11-10,Second Class,OFF-PA-10004071,2
CD-12280,CA-2017-102925,2017-11-05,2017-11-10,Second Class,OFF-BI-10002706,1
CD-12280,CA-2017-102925,2017-11-05,2017-11-10,Second Class,FUR-TA-10003469,2
CD-12280,CA-2017-102925,2017-11-05,2017-11-10,Second Class,TEC-PH-10001448,2
CD-12280,CA-2017-102925,2017-11-05,2017-11-10,Second Class,FUR-FU-10004245,5
CD-12280,CA-2017-102925,2017-11-05,2017-11-10,Second Class,FUR-CH-10004875,2
EM-13825,CA-2017-114258,2017-11-05,2017-11-10,Second Class,TEC-PH-10003012,4
CC-12430,CA-2017-125290,2017-11-06,2017-11-10,Second Class,OFF-AR-10001216,5
CC-12430,CA-2017-125290,2017-11-06,2017-11-10,Second Class,OFF-PA-10003127,1
CD-11980,CA-2017-144596,2017-11-06,2017-11-10,Standard Class,OFF-PA-10003302,9
VB-21745,CA-2017-154816,2017-11-06,2017-11-10,Standard Class,OFF-PA-10003845,1
TB-21190,CA-2017-162096,2017-11-10,2017-11-10,Same Day,OFF-AR-10002221,3
SN-20710,US-2014-154879,2014-05-06,2014-05-11,Standard Class,OFF-LA-10004425,2
SN-20710,US-2014-154879,2014-05-06,2014-05-11,Standard Class,OFF-AR-10001897,6
SC-20260,CA-2015-152681,2015-01-17,2015-01-22,Standard Class,OFF-AR-10003183,2
RP-19855,CA-2015-129546,2015-09-28,2015-10-05,Standard Class,OFF-SU-10004884,3
RP-19855,CA-2015-129546,2015-09-28,2015-10-05,Standard Class,OFF-AP-10002495,3
RP-19855,CA-2015-129546,2015-09-28,2015-10-05,Standard Class,TEC-PH-10003555,2
RP-19855,CA-2015-129546,2015-09-28,2015-10-05,Standard Class,OFF-BI-10004001,6
SG-20470,CA-2015-140375,2015-10-02,2015-10-05,Second Class,OFF-BI-10000320,1
SG-20470,CA-2015-140375,2015-10-02,2015-10-05,Second Class,OFF-PA-10001870,3
EM-13960,CA-2015-148873,2015-10-01,2015-10-05,Standard Class,TEC-AC-10003657,4
EM-13960,CA-2015-148873,2015-10-01,2015-10-05,Standard Class,OFF-BI-10003196,4
PV-18985,CA-2016-107216,2016-06-14,2016-06-17,First Class,FUR-FU-10000206,3
PV-18985,CA-2016-107216,2016-06-14,2016-06-17,First Class,OFF-AR-10002255,3
PV-18985,CA-2016-107216,2016-06-14,2016-06-17,First Class,OFF-AR-10001545,4
PV-18985,CA-2016-107216,2016-06-14,2016-06-17,First Class,TEC-AC-10001013,1
VM-21835,CA-2016-133872,2016-06-14,2016-06-17,First Class,OFF-BI-10002082,4
VM-21835,CA-2016-133872,2016-06-14,2016-06-17,First Class,TEC-AC-10000521,2
SS-20590,CA-2016-136287,2016-06-13,2016-06-17,Standard Class,OFF-LA-10003148,3
CB-12415,CA-2016-139941,2016-06-12,2016-06-17,Standard Class,OFF-AP-10004036,3
CB-12415,CA-2016-139941,2016-06-12,2016-06-17,Standard Class,OFF-PA-10000241,3
CR-12730,CA-2016-164035,2016-06-12,2016-06-17,Standard Class,OFF-PA-10002160,5
MZ-17515,CA-2016-169922,2016-06-11,2016-06-17,Standard Class,OFF-BI-10003784,4
MZ-17515,CA-2016-169922,2016-06-11,2016-06-17,Standard Class,FUR-FU-10004415,7
MZ-17515,CA-2016-169922,2016-06-11,2016-06-17,Standard Class,OFF-BI-10001617,4
CB-12415,CA-2017-111374,2017-02-24,2017-02-28,Standard Class,OFF-BI-10004970,4
BT-11530,CA-2017-117212,2017-02-26,2017-02-28,Second Class,FUR-CH-10003973,3
BT-11530,CA-2017-117212,2017-02-26,2017-02-28,Second Class,OFF-AP-10004532,4
BT-11530,CA-2017-117212,2017-02-26,2017-02-28,Second Class,TEC-PH-10004447,8
BT-11530,CA-2017-117212,2017-02-26,2017-02-28,Second Class,OFF-PA-10000682,4
BT-11530,CA-2017-117212,2017-02-26,2017-02-28,Second Class,OFF-PA-10001970,4
ES-14080,CA-2017-127397,2017-02-24,2017-02-28,Standard Class,TEC-AC-10003033,5
ES-14080,CA-2017-127397,2017-02-24,2017-02-28,Standard Class,OFF-PA-10001125,5
ZC-21910,CA-2017-100013,2017-11-06,2017-11-11,Standard Class,OFF-EN-10001219,2
ZC-21910,CA-2017-100013,2017-11-06,2017-11-11,Standard Class,FUR-FU-10001424,1
ZC-21910,CA-2017-100013,2017-11-06,2017-11-11,Standard Class,OFF-AR-10001022,2
SZ-20035,CA-2017-105144,2017-11-04,2017-11-11,Standard Class,OFF-LA-10003923,2
FP-14320,CA-2017-113572,2017-11-07,2017-11-11,Standard Class,TEC-AC-10002370,4
PK-19075,CA-2017-132346,2017-11-07,2017-11-11,Standard Class,OFF-AP-10000696,7
ML-17410,CA-2017-154109,2017-11-06,2017-11-11,Standard Class,OFF-PA-10000157,3
ML-17410,CA-2017-154109,2017-11-06,2017-11-11,Standard Class,FUR-CH-10003774,2
JB-15400,CA-2017-158246,2017-11-09,2017-11-11,First Class,FUR-CH-10003061,3
PN-18775,CA-2017-161018,2017-11-09,2017-11-11,Second Class,FUR-FU-10000629,7
AB-10600,US-2017-155425,2017-11-10,2017-11-11,First Class,TEC-PH-10002563,2
AB-10600,US-2017-155425,2017-11-10,2017-11-11,First Class,TEC-MA-10003183,2
AB-10600,US-2017-155425,2017-11-10,2017-11-11,First Class,TEC-AC-10001314,6
AB-10600,US-2017-155425,2017-11-10,2017-11-11,First Class,FUR-CH-10003312,4
AB-10600,US-2017-155425,2017-11-10,2017-11-11,First Class,OFF-BI-10001036,14
JL-15175,US-2017-156083,2017-11-04,2017-11-11,Standard Class,OFF-PA-10001560,2
CT-11995,CA-2014-166086,2014-05-07,2014-05-12,Standard Class,OFF-AR-10002578,3
CT-11995,CA-2014-166086,2014-05-07,2014-05-12,Standard Class,OFF-BI-10001078,3
CT-11995,CA-2014-166086,2014-05-07,2014-05-12,Standard Class,FUR-TA-10003469,2
CT-11995,CA-2014-166086,2014-05-07,2014-05-12,Standard Class,FUR-CH-10004675,4
PM-18940,CA-2015-141250,2015-01-19,2015-01-23,Standard Class,FUR-CH-10004875,4
PM-18940,CA-2015-141250,2015-01-19,2015-01-23,Standard Class,FUR-TA-10002855,1
AH-10465,CA-2015-151547,2015-01-17,2015-01-23,Standard Class,OFF-SU-10000898,8
NP-18685,CA-2015-125696,2015-10-02,2015-10-06,Standard Class,OFF-BI-10001757,5
SC-20440,CA-2015-166135,2015-10-01,2015-10-06,Standard Class,OFF-ST-10002974,4
MP-17965,US-2015-145121,2015-10-02,2015-10-06,Standard Class,OFF-BI-10001078,5
BM-11785,US-2015-157014,2015-10-03,2015-10-06,Second Class,OFF-BI-10001098,5
BM-11785,US-2015-157014,2015-10-03,2015-10-06,Second Class,TEC-AC-10002167,2
BM-11785,US-2015-157014,2015-10-03,2015-10-06,Second Class,TEC-AC-10000057,2
BM-11785,US-2015-157014,2015-10-03,2015-10-06,Second Class,FUR-BO-10004409,1
TB-21055,CA-2016-111682,2016-06-17,2016-06-18,First Class,TEC-AC-10002167,2
TB-21055,CA-2016-111682,2016-06-17,2016-06-18,First Class,OFF-ST-10000604,6
TB-21055,CA-2016-111682,2016-06-17,2016-06-18,First Class,OFF-PA-10001569,5
TB-21055,CA-2016-111682,2016-06-17,2016-06-18,First Class,OFF-PA-10000587,2
TB-21055,CA-2016-111682,2016-06-17,2016-06-18,First Class,OFF-BI-10001460,4
TB-21055,CA-2016-111682,2016-06-17,2016-06-18,First Class,FUR-CH-10003968,5
TB-21055,CA-2016-111682,2016-06-17,2016-06-18,First Class,OFF-AR-10001868,1
AR-10825,CA-2016-132304,2016-06-14,2016-06-18,Standard Class,FUR-TA-10004619,7
BD-11320,CA-2016-148593,2016-06-16,2016-06-18,Second Class,OFF-PA-10001776,5
LS-17245,CA-2016-152765,2016-06-15,2016-06-18,First Class,OFF-PA-10000483,7
CK-12595,CA-2017-104647,2017-02-23,2017-03-01,Standard Class,OFF-PA-10002870,6
SW-20245,US-2017-134642,2017-02-25,2017-03-01,Standard Class,FUR-CH-10002880,2
SW-20245,US-2017-134642,2017-02-25,2017-03-01,Standard Class,FUR-BO-10004709,5
CC-12370,CA-2017-106691,2017-11-06,2017-11-12,Standard Class,OFF-BI-10000145,2
DB-13270,CA-2017-122504,2017-11-07,2017-11-12,Second Class,TEC-PH-10002468,7
DB-13270,CA-2017-122504,2017-11-07,2017-11-12,Second Class,TEC-AC-10003289,3
EM-14140,CA-2017-134915,2017-11-12,2017-11-12,Same Day,FUR-CH-10004875,2
EM-14140,CA-2017-134915,2017-11-12,2017-11-12,Same Day,FUR-FU-10000305,2
EM-14140,CA-2017-134915,2017-11-12,2017-11-12,Same Day,TEC-PH-10000347,2
EM-14140,CA-2017-134915,2017-11-12,2017-11-12,Same Day,TEC-AC-10001266,4
EM-14140,CA-2017-134915,2017-11-12,2017-11-12,Same Day,OFF-PA-10002160,5
EM-14140,CA-2017-134915,2017-11-12,2017-11-12,Same Day,TEC-PH-10001459,2
HG-14845,CA-2017-150504,2017-11-06,2017-11-12,Standard Class,OFF-ST-10000615,2
TS-21505,CA-2017-152737,2017-11-07,2017-11-12,Standard Class,TEC-AC-10004975,4
TS-21505,CA-2017-152737,2017-11-07,2017-11-12,Standard Class,OFF-BI-10002982,4
BM-11650,CA-2017-152912,2017-11-09,2017-11-12,Second Class,OFF-BI-10004728,2
BM-11650,CA-2017-152912,2017-11-09,2017-11-12,Second Class,OFF-ST-10003208,9
BM-11650,CA-2017-152912,2017-11-09,2017-11-12,Second Class,OFF-ST-10003208,3
BM-11650,CA-2017-152912,2017-11-09,2017-11-12,Second Class,TEC-AC-10004666,3
NC-18535,CA-2017-163874,2017-11-10,2017-11-12,Second Class,OFF-BI-10000088,3
TS-21610,US-2017-107272,2017-11-05,2017-11-12,Standard Class,OFF-ST-10002974,7
TS-21610,US-2017-107272,2017-11-05,2017-11-12,Standard Class,OFF-BI-10003274,2
RB-19705,US-2017-109484,2017-11-06,2017-11-12,Standard Class,OFF-BI-10004738,1
NG-18355,US-2017-116659,2017-11-12,2017-11-12,Same Day,TEC-PH-10002824,3
JS-15940,US-2015-101399,2015-01-17,2015-01-24,Standard Class,FUR-FU-10002918,7
AA-10315,CA-2015-121391,2015-10-04,2015-10-07,First Class,OFF-ST-10001590,2
RP-19390,CA-2015-128356,2015-10-02,2015-10-07,Standard Class,OFF-SU-10004290,2
MB-17305,CA-2015-145828,2015-10-05,2015-10-07,First Class,TEC-AC-10002323,3
CS-12400,US-2015-119312,2015-10-02,2015-10-07,Second Class,OFF-ST-10000943,14
LC-16885,CA-2016-107146,2016-06-17,2016-06-19,First Class,FUR-FU-10002298,3
LC-16885,CA-2016-107146,2016-06-17,2016-06-19,First Class,FUR-CH-10004853,4
MV-18190,CA-2016-123512,2016-06-17,2016-06-19,First Class,OFF-PA-10001497,4
MV-18190,CA-2016-123512,2016-06-17,2016-06-19,First Class,OFF-LA-10000081,6
MV-18190,CA-2016-123512,2016-06-17,2016-06-19,First Class,FUR-BO-10004218,2
JL-15175,CA-2016-140977,2016-06-16,2016-06-19,Second Class,TEC-MA-10003493,1
BM-11140,CA-2017-121706,2017-02-26,2017-03-02,Standard Class,OFF-AP-10003287,7
RS-19765,CA-2017-124114,2017-03-02,2017-03-02,Same Day,OFF-BI-10004022,1
MH-18025,CA-2017-125878,2017-02-25,2017-03-02,Standard Class,OFF-BI-10002609,3
AC-10615,CA-2017-136007,2017-02-23,2017-03-02,Standard Class,TEC-PH-10003589,5
AC-10615,CA-2017-136007,2017-02-23,2017-03-02,Standard Class,OFF-FA-10002701,5
AB-10060,CA-2017-107174,2017-11-06,2017-11-13,Standard Class,TEC-AC-10001465,3
AB-10060,CA-2017-107174,2017-11-06,2017-11-13,Standard Class,FUR-CH-10003312,2
AB-10060,CA-2017-107174,2017-11-06,2017-11-13,Standard Class,FUR-TA-10004575,7
VM-21685,CA-2017-107720,2017-11-06,2017-11-13,Standard Class,OFF-ST-10001414,3
JE-15610,CA-2017-119494,2017-11-09,2017-11-13,Standard Class,FUR-CH-10004675,3
SR-20425,CA-2017-143658,2017-11-08,2017-11-13,Second Class,OFF-AR-10002818,5
EP-13915,CA-2017-149888,2017-11-07,2017-11-13,Standard Class,FUR-TA-10000849,4
EP-13915,CA-2017-149888,2017-11-07,2017-11-13,Standard Class,TEC-PH-10003811,5
TD-20995,CA-2017-150959,2017-11-11,2017-11-13,First Class,OFF-LA-10001045,5
TD-20995,CA-2017-150959,2017-11-11,2017-11-13,First Class,OFF-BI-10001510,4
KN-16450,CA-2017-155621,2017-11-08,2017-11-13,Standard Class,FUR-FU-10003535,10
PM-19135,CA-2017-159667,2017-11-09,2017-11-13,Standard Class,TEC-AC-10002567,3
PM-19135,CA-2017-159667,2017-11-09,2017-11-13,Standard Class,TEC-PH-10004094,4
PG-18820,US-2017-116491,2017-11-11,2017-11-13,First Class,TEC-PH-10004531,2
AF-10885,CA-2014-114181,2014-05-10,2014-05-14,Second Class,FUR-BO-10004467,7
AF-10885,CA-2014-114181,2014-05-10,2014-05-14,Second Class,OFF-AR-10000716,5
EB-13705,CA-2015-104493,2015-10-02,2015-10-08,Standard Class,OFF-BI-10004817,6
BS-11755,CA-2015-126137,2015-10-03,2015-10-08,Standard Class,FUR-BO-10004409,2
SF-20965,CA-2015-161214,2015-10-05,2015-10-08,Second Class,OFF-ST-10001328,5
JP-15460,US-2015-137008,2015-10-02,2015-10-08,Standard Class,OFF-PA-10001295,5
JP-15460,US-2015-137008,2015-10-02,2015-10-08,Standard Class,TEC-AC-10000892,1
JP-15460,US-2015-137008,2015-10-02,2015-10-08,Standard Class,OFF-EN-10002500,4
KC-16255,CA-2016-105760,2016-06-19,2016-06-20,First Class,OFF-PA-10000350,2
SC-20770,CA-2016-131744,2016-06-18,2016-06-20,Second Class,OFF-PA-10004610,2
SC-20770,CA-2016-131744,2016-06-18,2016-06-20,Second Class,OFF-AP-10001394,3
SC-20770,CA-2016-131744,2016-06-18,2016-06-20,Second Class,OFF-BI-10003910,2
FM-14380,CA-2016-145842,2016-06-17,2016-06-20,Second Class,OFF-ST-10000419,3
DB-13060,CA-2017-121258,2017-02-26,2017-03-03,Standard Class,FUR-FU-10000747,2
DB-13060,CA-2017-121258,2017-02-26,2017-03-03,Standard Class,OFF-PA-10004041,4
DB-13060,CA-2017-121258,2017-02-26,2017-03-03,Standard Class,TEC-PH-10003645,2
MH-18025,CA-2017-115448,2017-11-11,2017-11-14,First Class,FUR-FU-10004090,5
DR-12940,CA-2017-142671,2017-11-10,2017-11-14,Second Class,OFF-BI-10004099,5
MC-17590,CA-2017-159597,2017-11-09,2017-11-14,Standard Class,TEC-AC-10004171,1
MC-17590,CA-2017-159597,2017-11-09,2017-11-14,Standard Class,OFF-ST-10002289,2
DK-13375,CA-2017-166835,2017-11-12,2017-11-14,Second Class,OFF-ST-10002574,2
JL-15505,CA-2017-167976,2017-11-11,2017-11-14,Second Class,OFF-SU-10004661,3
JE-15745,US-2017-141852,2017-11-09,2017-11-14,Standard Class,FUR-FU-10000023,8
GM-14680,CA-2014-103310,2014-05-10,2014-05-15,Standard Class,TEC-PH-10001817,5
GM-14680,CA-2014-103310,2014-05-10,2014-05-15,Standard Class,OFF-PA-10004353,2
GM-14680,CA-2014-103310,2014-05-10,2014-05-15,Standard Class,OFF-SU-10004737,6
GM-14680,CA-2014-103310,2014-05-10,2014-05-15,Standard Class,FUR-CH-10002320,1
HD-14785,CA-2014-119172,2014-05-11,2014-05-15,Standard Class,OFF-BI-10002026,9
HD-14785,CA-2014-119172,2014-05-11,2014-05-15,Standard Class,OFF-PA-10003036,3
HL-15040,CA-2014-127159,2014-05-12,2014-05-15,First Class,FUR-FU-10000010,7
EH-14005,CA-2014-140165,2014-05-13,2014-05-15,First Class,OFF-BI-10004519,8
EH-14005,CA-2014-140165,2014-05-13,2014-05-15,First Class,OFF-FA-10002815,2
AI-10855,CA-2014-159709,2014-05-10,2014-05-15,Standard Class,TEC-PH-10003988,5
AI-10855,CA-2014-159709,2014-05-10,2014-05-15,Standard Class,OFF-EN-10001434,3
AG-10270,CA-2014-167164,2014-05-13,2014-05-15,Second Class,OFF-ST-10000107,2
PG-18820,US-2014-102071,2014-05-09,2014-05-15,Standard Class,TEC-AC-10003441,4
PG-18820,US-2014-102071,2014-05-09,2014-05-15,Standard Class,TEC-AC-10000109,3
JJ-15760,CA-2015-115091,2015-10-05,2015-10-09,Standard Class,OFF-AR-10000658,4
JJ-15760,CA-2015-115091,2015-10-05,2015-10-09,Standard Class,OFF-AP-10000696,2
MZ-17515,CA-2015-125178,2015-10-03,2015-10-09,Standard Class,OFF-ST-10002562,2
JF-15490,CA-2015-133445,2015-10-05,2015-10-09,Standard Class,FUR-BO-10003660,1
JF-15490,CA-2015-133445,2015-10-05,2015-10-09,Standard Class,FUR-CH-10000422,4
JK-16120,CA-2015-134859,2015-10-04,2015-10-09,Standard Class,OFF-PA-10001293,4
